Route Name,Ascent Label,Ascent ID,Ascent Link,Ascent Type,Route Grade,Ascent Grade,Route Gear Style,Ascent Gear Style,Route Height,Ascent Height,# Ascents,Route Stars,Route ID,Route Link,Country,Country Link,Crag Name,Crag Link,Crag Path,With,Comment,Quality,Ascent Date,Log Date,Shot
Costringimi forte,,10931474163,http://www.thecrag.com/ascent/10931474163,Lead solo,6b,,Sport,Sport,27m,,2,**,16137499,http://www.thecrag.com/route/16137499,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,,2025-01-15T00:00:00Z,2025-01-15T13:49:07Z,
Aziun-nau,,10843760733,http://www.thecrag.com/ascent/10843760733,Red point,6b+,,Sport,Free solo,30m,,3,***,16079377,http://www.thecrag.com/route/16079377,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T14:28:11Z,
Aziun-nau,,10843760100,http://www.thecrag.com/ascent/10843760100,Lead solo,6b+,,Sport,Sport,30m,,3,***,16079377,http://www.thecrag.com/route/16079377,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T14:27:58Z,
Aldo avanzini,,10843595703,http://www.thecrag.com/ascent/10843595703,Roped Solo,6b,,Sport,Top rope,12m,,4,*,2961662538,http://www.thecrag.com/route/2961662538,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-27T00:00:00Z,2024-12-27T13:14:50Z,
Melkor,,10843557591,http://www.thecrag.com/ascent/10843557591,Roped Solo,6b+,,Sport,Top rope,23m,,6,**,2961659907,http://www.thecrag.com/route/2961659907,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T12:56:49Z,
Melkor,,10843557114,http://www.thecrag.com/ascent/10843557114,Lead solo,6b+,,Sport,Sport,23m,,6,**,2961659907,http://www.thecrag.com/route/2961659907,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T12:56:39Z,
Aldo avanzini,,10843552419,http://www.thecrag.com/ascent/10843552419,Lead solo,6b,,Sport,Sport,12m,,4,*,2961662538,http://www.thecrag.com/route/2961662538,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-27T00:00:00Z,2024-12-27T12:56:21Z,
Flip Flop & Fly,,10843537920,http://www.thecrag.com/ascent/10843537920,Roped Solo,6b,,Sport,Top rope,21m,,2,*,2961660939,http://www.thecrag.com/route/2961660939,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-27T00:00:00Z,2024-12-27T12:55:00Z,
Volente o volante,,10843301451,http://www.thecrag.com/ascent/10843301451,Roped Solo,6b,,Sport,Top rope,26m,,3,**,2961661224,http://www.thecrag.com/route/2961661224,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T11:27:55Z,
Flip Flop & Fly,,10843300440,http://www.thecrag.com/ascent/10843300440,Lead solo,6b,,Sport,Sport,21m,,2,*,2961660939,http://www.thecrag.com/route/2961660939,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-27T00:00:00Z,2024-12-27T11:27:29Z,
Volente o volante,,10843217577,http://www.thecrag.com/ascent/10843217577,Lead solo,6b,,Sport,Sport,26m,,3,**,2961661224,http://www.thecrag.com/route/2961661224,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-27T00:00:00Z,2024-12-27T10:53:47Z,
Golden Lady,,10839963990,http://www.thecrag.com/ascent/10839963990,Roped Solo,6c,,Sport,Top rope,20m,,11,***,16093975,http://www.thecrag.com/route/16093975,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,,,Classic,2024-12-26T00:00:00Z,2024-12-26T18:27:06Z,
Golden Lady,,10839963414,http://www.thecrag.com/ascent/10839963414,Lead solo,6c,,Sport,Sport,20m,,11,***,16093975,http://www.thecrag.com/route/16093975,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,,,Classic,2024-12-26T00:00:00Z,2024-12-26T18:26:57Z,
Solotrip,,10839962427,http://www.thecrag.com/ascent/10839962427,Red point,6b,,Sport,Free solo,15m,,3,*,16093591,http://www.thecrag.com/route/16093591,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,,,,2024-12-26T00:00:00Z,2024-12-26T18:26:39Z,
Solotrip,,10839961794,http://www.thecrag.com/ascent/10839961794,Roped Solo,6b,,Sport,Top rope,15m,,3,*,16093591,http://www.thecrag.com/route/16093591,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,,,,2024-12-26T00:00:00Z,2024-12-26T18:26:32Z,
Solotrip,,10839961179,http://www.thecrag.com/ascent/10839961179,Lead solo,6b,,Sport,Sport,15m,,3,*,16093591,http://www.thecrag.com/route/16093591,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Basso,,,,2024-12-26T00:00:00Z,2024-12-26T18:26:24Z,
Lacca Daemico,,10839956808,http://www.thecrag.com/ascent/10839956808,Roped Solo,6b,,Sport,Top rope,20m,,3,**,1642037880,http://www.thecrag.com/route/1642037880,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,Very Good,2024-12-26T00:00:00Z,2024-12-26T18:24:49Z,
Lacca Daemico,,10839956211,http://www.thecrag.com/ascent/10839956211,Lead solo,6b,,Sport,Sport,20m,,3,**,1642037880,http://www.thecrag.com/route/1642037880,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,Very Good,2024-12-26T00:00:00Z,2024-12-26T18:24:39Z,
Spartacus,,10839953814,http://www.thecrag.com/ascent/10839953814,Hang dog,7a,,Sport,Top rope,22m,,2,***,1642038585,http://www.thecrag.com/route/1642038585,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,,2024-12-26T00:00:00Z,2024-12-26T18:24:00Z,
Spartacus,,10839952671,http://www.thecrag.com/ascent/10839952671,Hang dog,7a,,Sport,Sport,22m,,2,***,1642038585,http://www.thecrag.com/route/1642038585,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,,2024-12-26T00:00:00Z,2024-12-26T18:23:49Z,
Rosella salta in sella,,10839952011,http://www.thecrag.com/ascent/10839952011,Roped Solo,6b+,,Sport,Top rope,16m,,4,**,1642038177,http://www.thecrag.com/route/1642038177,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,Classic,2024-12-26T00:00:00Z,2024-12-26T18:23:28Z,
Rosella salta in sella,,10839951360,http://www.thecrag.com/ascent/10839951360,Hang dog,6b+,,Sport,Sport,16m,,4,**,1642038177,http://www.thecrag.com/route/1642038177,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Domus Aurea,,,Classic,2024-12-26T00:00:00Z,2024-12-26T18:23:11Z,
Kap horn,,10827872376,http://www.thecrag.com/ascent/10827872376,Roped Solo,7a,,Sport,Top rope,,,4,,10827817926,http://www.thecrag.com/route/10827817926,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,,2024-12-23T00:00:00Z,2024-12-23T18:41:54Z,
Kap horn,,10827871521,http://www.thecrag.com/ascent/10827871521,Hang dog,7a,,Sport,Sport,,,4,,10827817926,http://www.thecrag.com/route/10827817926,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,,2024-12-23T00:00:00Z,2024-12-23T18:41:46Z,
Bud spencer,,10827870753,http://www.thecrag.com/ascent/10827870753,Roped Solo,6c,,Sport,Top rope,,,2,**,10827677883,http://www.thecrag.com/route/10827677883,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,Good,2024-12-23T00:00:00Z,2024-12-23T18:41:35Z,
Bud spencer,,10827869898,http://www.thecrag.com/ascent/10827869898,Lead solo,6c,,Sport,Sport,,,2,**,10827677883,http://www.thecrag.com/route/10827677883,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca di Corno - Settore Sud,,,Good,2024-12-23T00:00:00Z,2024-12-23T18:41:26Z,
Trimo non farti toccare,,10823331804,http://www.thecrag.com/ascent/10823331804,Roped Solo,6b+,,Sport,Top rope,15m,,2,**,2961661755,http://www.thecrag.com/route/2961661755,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T20:10:53Z,
Supermatteo,,10822478253,http://www.thecrag.com/ascent/10822478253,Red point,5c+,,Sport,Free solo,12m,,4,*,2961669354,http://www.thecrag.com/route/2961669354,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Good,2024-12-22T00:00:00Z,2024-12-22T16:43:00Z,
One Day in Paradise,,10822117611,http://www.thecrag.com/ascent/10822117611,Roped Solo,6b,,Sport,Top rope,13m,,4,**,2961669627,http://www.thecrag.com/route/2961669627,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T14:55:26Z,
One Day in Paradise,,10822117155,http://www.thecrag.com/ascent/10822117155,Hang dog,6b,,Sport,Sport,13m,,4,**,2961669627,http://www.thecrag.com/route/2961669627,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T14:55:14Z,
Arsura vaginale,,10821972387,http://www.thecrag.com/ascent/10821972387,Red point,6a+,,Sport,Free solo,14m,,2,**,2961664119,http://www.thecrag.com/route/2961664119,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T13:33:41Z,
È ora di basta,,10821971670,http://www.thecrag.com/ascent/10821971670,Red point,6a+,,Sport,Free solo,13m,,1,**,2961663864,http://www.thecrag.com/route/2961663864,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T13:33:32Z,
Art of noise,,10821904230,http://www.thecrag.com/ascent/10821904230,Red point,6a+,,Sport,Free solo,12m,,3,***,2961663330,http://www.thecrag.com/route/2961663330,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T13:05:03Z,
Il gruppo T.N.T.,,10821902556,http://www.thecrag.com/ascent/10821902556,Red point,6a+,,Sport,Free solo,13m,,2,***,2961663615,http://www.thecrag.com/route/2961663615,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T13:04:32Z,
Art of noise,,10821830550,http://www.thecrag.com/ascent/10821830550,Lead solo,6a+,,Sport,Sport,12m,,3,***,2961663330,http://www.thecrag.com/route/2961663330,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2024-12-22T00:00:00Z,2024-12-22T12:36:14Z,
Aldo avanzini,,10821726636,http://www.thecrag.com/ascent/10821726636,Roped Solo,6b,,Sport,Top rope,12m,,4,*,2961662538,http://www.thecrag.com/route/2961662538,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T11:54:39Z,
Aldo avanzini,,10821722502,http://www.thecrag.com/ascent/10821722502,Hang dog,6b,,Sport,Sport,12m,,4,*,2961662538,http://www.thecrag.com/route/2961662538,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T11:54:25Z,
Modello base,,10821717015,http://www.thecrag.com/ascent/10821717015,Red point,6a+,,Sport,Free solo,12m,,2,**,2961662295,http://www.thecrag.com/route/2961662295,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T11:54:00Z,
Modello base,,10821716355,http://www.thecrag.com/ascent/10821716355,Lead solo,6a+,,Sport,Sport,12m,,2,**,2961662295,http://www.thecrag.com/route/2961662295,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T11:53:48Z,
Trimo non farti toccare,,10820960049,http://www.thecrag.com/ascent/10820960049,Lead solo,6b+,,Sport,Sport,15m,,2,**,2961661755,http://www.thecrag.com/route/2961661755,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,,2024-12-22T00:00:00Z,2024-12-22T10:24:44Z,
Il Buco Magico,,10817916627,http://www.thecrag.com/ascent/10817916627,Red point,6a+,,Sport,Free solo,14m,,3,***,3945539469,http://www.thecrag.com/route/3945539469,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T17:23:01Z,
La Fenice,,10817915853,http://www.thecrag.com/ascent/10817915853,Roped Solo,6a+,,Sport,Top rope,10m,,3,***,3945539562,http://www.thecrag.com/route/3945539562,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T17:22:40Z,
La Fenice,,10817915373,http://www.thecrag.com/ascent/10817915373,Lead solo,6a+,,Sport,Sport,10m,,3,***,3945539562,http://www.thecrag.com/route/3945539562,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T17:22:31Z,
Abissi,,10817914689,http://www.thecrag.com/ascent/10817914689,Red point,6a,,Sport,Free solo,13m,,2,***,3945552108,http://www.thecrag.com/route/3945552108,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T17:22:13Z,
Saxonia,,10817914212,http://www.thecrag.com/ascent/10817914212,Red point,5c,,Sport,Free solo,13m,,3,***,16093303,http://www.thecrag.com/route/16093303,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T17:21:59Z,
Rubagotti,,10817095545,http://www.thecrag.com/ascent/10817095545,Red point,6a,,Sport,Free solo,13m,,3,***,3945551025,http://www.thecrag.com/route/3945551025,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T13:18:12Z,
Pestus,,10817094531,http://www.thecrag.com/ascent/10817094531,Red point,6a,,Sport,Free solo,13m,,3,***,3945549792,http://www.thecrag.com/route/3945549792,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T13:17:37Z,
Zelda,,10817070171,http://www.thecrag.com/ascent/10817070171,Roped Solo,7a,,Sport,Top rope,15m,,2,**,3945539934,http://www.thecrag.com/route/3945539934,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:57:55Z,
Zelda,,10816943130,http://www.thecrag.com/ascent/10816943130,Lead solo,7a,,Sport,Sport,15m,,2,**,3945539934,http://www.thecrag.com/route/3945539934,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:11:08Z,
Eureka,,10816940088,http://www.thecrag.com/ascent/10816940088,Roped Solo,6b+,,Sport,Top rope,15m,,2,***,3945539841,http://www.thecrag.com/route/3945539841,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:10:49Z,
Eureka,,10816938237,http://www.thecrag.com/ascent/10816938237,Lead solo,6b+,,Sport,Sport,15m,,2,***,3945539841,http://www.thecrag.com/route/3945539841,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:10:37Z,
Placca Batterica,,10816938120,http://www.thecrag.com/ascent/10816938120,Lead solo,6b+,,Sport,Sport,15m,,2,**,3945539748,http://www.thecrag.com/route/3945539748,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:10:21Z,
Placca Batterica,,10816937142,http://www.thecrag.com/ascent/10816937142,Lead solo,6b+,,Sport,Sport,15m,,2,**,3945539748,http://www.thecrag.com/route/3945539748,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,,2024-12-21T00:00:00Z,2024-12-21T12:10:10Z,
Il Taglialegna,,10816933347,http://www.thecrag.com/ascent/10816933347,Roped Solo,6a+,,Sport,Top rope,14m,,3,**,3945539655,http://www.thecrag.com/route/3945539655,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Falesia del silenzio - Silenzio Alto,,,Classic,2024-12-21T00:00:00Z,2024-12-21T12:09:56Z,
